scan_date,scan_time,download_date,download_time,reader_id,antenna_id,dec_id
6/28/2021,0:43:16,7/5/2021,13:25:30,2,1,989.001034196712
6/28/2021,0:47:27,7/5/2021,13:25:30,2,1,989.001034195986
6/28/2021,0:52:54,7/5/2021,13:25:30,2,1,989.001034196264
6/28/2021,0:57:36,7/5/2021,13:25:30,2,1,989.001034194688
6/28/2021,0:59:53,7/5/2021,13:25:30,2,1,989.001034196814
6/28/2021,1:01:32,7/5/2021,13:25:30,2,1,989.001034197529
6/28/2021,1:03:08,7/5/2021,13:25:30,2,1,989.001034195380
6/28/2021,1:04:41,7/5/2021,13:25:30,2,1,989.001039768087
6/28/2021,1:10:47,7/5/2021,13:25:30,2,1,989.001034197331
6/28/2021,1:12:15,7/5/2021,13:25:30,2,1,989.001039767722
6/28/2021,1:12:59,7/5/2021,13:25:30,2,1,989.001034195067
6/28/2021,1:22:09,7/5/2021,13:25:30,2,1,989.001034194619
6/28/2021,1:26:05,7/5/2021,13:25:30,2,1,989.001034194883
6/28/2021,1:33:29,7/5/2021,13:25:30,2,1,989.001034195866
6/28/2021,1:35:02,7/5/2021,13:25:30,2,1,989.001034196442
6/28/2021,1:36:01,7/5/2021,13:25:30,2,1,989.001039769672
6/28/2021,1:37:24,7/5/2021,13:25:30,2,1,989.001034195298
6/28/2021,1:38:29,7/5/2021,13:25:30,2,1,989.001034197129
6/28/2021,1:38:47,7/5/2021,13:25:30,2,1,989.001034195898
6/28/2021,1:39:06,7/5/2021,13:25:30,2,1,989.001034196273
6/28/2021,1:39:13,7/5/2021,13:25:30,2,1,989.001039769656
6/28/2021,1:53:21,7/5/2021,13:25:30,2,1,989.001039768773
6/28/2021,1:53:27,7/5/2021,13:25:30,2,1,989.001034195286
6/28/2021,2:02:51,7/5/2021,13:25:30,2,1,989.001034195423
6/28/2021,2:26:48,7/5/2021,13:25:30,2,1,989.001034195824
6/28/2021,2:42:47,7/5/2021,13:25:30,2,1,989.001034195844
6/28/2021,2:43:45,7/5/2021,13:25:30,2,1,989.001034195907
6/28/2021,2:58:18,7/5/2021,13:25:30,2,1,989.001034196232
6/28/2021,3:02:11,7/5/2021,13:25:30,2,1,989.001034197350
6/28/2021,3:03:54,7/5/2021,13:25:30,2,1,989.001034196142
6/28/2021,3:19:59,7/5/2021,13:25:30,2,1,989.001034195818
6/28/2021,4:45:52,7/5/2021,13:25:30,2,1,989.001034197569
6/28/2021,4:57:55,7/5/2021,13:25:30,2,1,989.001039768351
6/28/2021,10:37:53,7/5/2021,13:25:30,2,1,989.001034194693
